ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,y
3936,0.018063994,35903,133.25,0.664,2.909090909,15540,10.40666667,1.496338028,363580,,C2,square
3937,0.024868368,84732,188.5,0.771,9.709090909,42630,24.56,5.798788732,913640,,C4,square
3938,0.017334953,34454,299.65,0.865,6.281818182,19440,9.986666667,4.209260563,391160,0.271022475,C4,square
3939,0.012393682,24633,303.55,0.97,4.545454545,15585,7.14,3.415492958,295400,0.444958498,C1,square
3940,0.002835156,7245,235.3,0.825,1.036363636,3900,2.1,0.662323944,80500,,C2,square
3941,0.009396517,29348,178.1,0.804,3.181818182,15390,8.506666667,1.981690141,322280,,C4,square
3942,0.028918591,90321,139.75,0.823,7.681818182,48480,26.18,4.897429577,1002260,,C2,square
3943,0.001620089,4600,250.25,0.87,0.7,2610,1.333333333,0.471760563,52360,,C1,square
3944,0.02162819,55269,85.15,0.517,2.863636364,18630,16.02,1.146866197,510300,,C4,square
3945,,39560,,0.808,6.5,20835,11.46666667,4.068450704,435260,,C3,square
3946,,16974,213.85,0.871,2.209090909,9645,4.92,1.490514085,193340,,C2,square
3947,,4784,,0.933,0.772727273,2910,1.386666667,0.558485915,56280,,C2,square
3948,,47610,,0.87,7.509090909,27000,13.8,5.060704225,541800,,C2,square
3949,,17181,,0.843,2.272727273,9450,4.98,1.48415493,192780,,C2,square
3950,,16560,,0.667,1.909090909,7200,4.8,0.986408451,168000,,C2,square
3951,0.012879708,36570,245.05,0.763,5.454545455,18195,10.6,3.223943662,392420,,C2,square
3952,0.001377076,3519,254.8,0.935,0.545454545,2145,1.02,0.395070423,41440,,C1,square
3953,,828,271.05,1,0.136363636,540,0.24,0.105633803,10080,,C1,square
3954,0.000648036,2208,196.3,1,0.263636364,1440,0.64,0.204225352,26880,,C3,square
3955,0.005832321,18216,432.25,0.938,4.790909091,11145,5.28,3.481169014,214900,0.465917384,C3,square
3956,,3312,189.8,0.778,0.381818182,1680,0.96,0.230112676,35840,,C3,square
3957,,11776,351.65,0.947,2.518181818,7275,3.413333333,1.847316901,139580,0.564889605,C3,square
3958,,24288,234,0.921,3.454545455,14595,7.04,2.464647887,284060,,C4,square
3959,0.022276225,69575,186.55,0.637,7.890909091,28920,20.16666667,3.893774648,693420,,C2,square
3960,,16836,,0.746,1.672727273,8190,4.88,0.966647887,178920,,C1,square
3961,0.014985824,34040,152.75,0.659,3.163636364,14625,9.866666667,1.615014085,343700,,C1,square
3962,0.001296071,3312,361.4,0.958,0.727272727,2070,0.96,0.53971831,39480,0.099150902,C1,square
3963,0.001134062,2254,219.05,0.98,0.3,1440,0.653333333,0.227746479,27160,,C2,square
3964,,36294,,0.66,1.781818182,15615,10.52,0.910985915,366660,,C1,square
3965,0.01182665,20148,211.25,0.691,2.590909091,9075,5.84,1.386866197,207340,,C3,square
3966,,3864,,0.774,0.372727273,1950,1.12,0.223478873,41720,,C3,square
3967,,14030,198.25,0.952,1.690909091,8715,4.066666667,1.246985915,166740,,C4,square
3968,0.000972053,2484,264.55,0.898,0.4,1455,0.72,0.278253521,28700,,C3,square
3969,,5980,,0.542,0.490909091,2115,1.733333333,0.206112676,56140,,C4,square
3970,0.002025111,4600,,0.77,0.609090909,2310,1.333333333,0.363309859,49560,,C4,square
3971,,3450,203.45,0.78,0.427272727,1755,1,0.258169014,37380,,C2,square
3972,0.023896314,61065,,0.559,4.827272727,22245,17.7,2.09034507,579320,,C4,square
3973,,7452,,0.898,0.936363636,4365,2.16,0.651366197,86100,,C3,square
3974,0.021142163,72036,134.55,0.564,5.9,26520,20.88,2.57771831,686000,,C4,square
3975,0.002673147,8349,180.7,0.73,0.918181818,3975,2.42,0.519225352,87920,,C1,square
3976,,5152,,0.83,0.545454545,2790,1.493333333,0.350704225,57400,,C2,square
3977,,107640,52.65,0.308,3.436363636,21615,31.2,0.819887324,856940,,C1,square
3978,,6624,176.15,0.594,0.709090909,2565,1.92,0.32628169,64260,,C3,square
3979,0.021142163,54027,118.95,0.718,3.909090909,25290,15.66,2.174225352,564900,,C2,square
3980,0.003078169,8740,276.9,0.947,1.472727273,5400,2.533333333,1.080380282,103600,,C4,square
3981,0.001377076,2346,89.05,0.627,0.127272727,960,0.68,0.061816901,23240,,C1,circle
3982,,4600,,0.815,0.936363636,2445,1.333333333,0.591161972,50820,,C3,square
3983,0.004698258,13340,261.3,0.893,2.118181818,7770,3.866666667,1.465274648,153720,,C2,square
3984,0.001377076,3910,145.6,0.729,0.345454545,1860,1.133333333,0.195084507,41160,,C4,square
3985,0.000810045,1840,211.25,0.913,0.236363636,1095,0.533333333,0.167169014,21420,,C4,square
3986,,18837,,0.908,2.390909091,11160,5.46,1.68171831,218820,,C4,square
3987,0.002754151,5474,,1,0.545454545,3570,1.586666667,0.422535211,66640,,C4,square
3988,0.002754151,7820,181.35,0.8,0.863636364,4080,2.266666667,0.535211268,85680,,C1,square
3989,,41216,87.75,0.603,2.2,16215,11.94666667,1.027647887,402220,,C3,square
3990,,1449,,1,0.572727273,945,0.42,0.443661972,17640,,C4,circle
3991,,2208,,0.75,0.372727273,1080,0.64,0.216549296,23520,,C3,square
3992,,7360,,0.991,1.136363636,4755,2.133333333,0.872359155,89180,,C2,square
3993,,13340,,0.784,1.981818182,6825,3.866666667,1.203605634,144900,,C4,square
3994,0.009477521,32292,130,0.714,2.554545455,15030,9.36,1.412915493,336840,,C2,square
3995,0.002835156,8050,202.15,0.72,0.990909091,3780,2.333333333,0.552676056,84280,,C3,square
3996,,22149,243.75,0.861,3.281818182,12435,6.42,2.188880282,250880,,C3,square
3997,0.001863102,6348,271.05,0.623,1.045454545,2580,1.84,0.504542254,62720,,C2,square
3998,0.030619684,95634,214.5,0.684,12.46363636,42690,27.72,6.603971831,980560,,C4,square
3999,0.001620089,3680,263.9,0.906,0.590909091,2175,1.066666667,0.41471831,42700,,C4,square
4000,0.005103281,14490,191.1,0.895,1.681818182,8460,4.2,1.166021127,167160,,C4,square
4001,0.002673147,7590,228.8,0.745,1.054545455,3690,2.2,0.608591549,80640,,C2,square
4002,,2070,,0.833,0.218181818,1125,0.6,0.140788732,23100,,C3,square
4003,,5290,,0.774,0.754545455,2670,1.533333333,0.452408451,57120,,C1,square
4004,,3864,,0.673,0.518181818,1695,1.12,0.270147887,39340,,C1,square
4005,0.000162009,874,530.4,0.816,0.281818182,465,0.253333333,0.178140845,9660,0.949438697,C3,circle
4006,0.001377076,391,611.65,1,0.145454545,255,0.113333333,0.112676056,4760,0.589495755,C1,circle
4007,0.00218712,621,,1,0.145454545,405,0.18,0.112676056,7560,,C2,square
4008,0.001134062,2254,172.25,0.827,0.236363636,1215,0.653333333,0.151422535,25060,,C2,square
4009,,20608,312.65,0.742,3.918181818,9975,5.973333333,2.252126761,218540,0.88419728,C4,circle
4010,0.007695423,2185,246.35,1,0.327272727,1425,0.633333333,0.253521127,26600,,C4,square
4011,0.000567031,1288,313.3,0.946,0.245454545,795,0.373333333,0.179873239,15260,0.802660245,C1,square
4012,,644,,0.964,0.072727273,405,0.186666667,0.054309859,7700,,C4,square
4013,0.002592143,5152,150.8,0.804,0.472727273,2700,1.493333333,0.294422535,56560,,C4,square
4014,,25553,,0.818,2.409090909,13635,7.406666667,1.526549296,282800,,C4,square
4015,,5520,143.65,0.983,0.481818182,3540,1.6,0.366894366,66640,,C1,square
4016,0.000972053,2208,284.7,1,0.381818182,1440,0.64,0.295774648,26880,,C3,square
4017,0.002349129,667,605.15,1,0.245454545,435,0.193333333,0.190140845,8120,0.126014465,C3,circle
4018,0.001053058,3289,273,0.979,0.545454545,2100,0.953333333,0.413661972,39620,,C1,square
4019,0.000405022,690,216.45,0.833,0.090909091,375,0.2,0.058661972,7700,,C4,square
4020,0.014580802,33120,138.45,0.794,2.781818182,17145,9.6,1.711014085,361620,,C3,square
4021,0.003726205,5290,113.1,0.804,0.363636364,2775,1.533333333,0.226478873,58100,,C4,square
4022,0.004212232,11960,207.35,0.802,1.509090909,6255,3.466666667,0.937549296,131180,,C1,square
4023,,39215,,0.584,3.981818182,14925,11.36666667,1.801352113,378000,,C1,square
4024,0.004050223,6900,212.55,0.687,0.890909091,3090,2,0.474126761,70840,,C4,square
4025,,51865,,0.717,7.609090909,24240,15.03333333,4.226260563,541940,,C2,square
4026,0.001701094,3381,190.45,0.81,0.390909091,1785,0.98,0.24528169,37240,,C4,square
4027,0.00145808,3312,113.1,0.458,0.227272727,990,0.96,0.080633803,29400,,C1,square
4028,0.002025111,4025,282.1,1,0.690909091,2625,1.166666667,0.535211268,49000,,C3,square
4029,0.002673147,5313,228.15,0.957,0.736363636,3315,1.54,0.545894366,63280,,C2,square
4030,0.003240178,920,113.75,1,0.063636364,600,0.266666667,0.049295775,11200,,C1,square
4031,0.000567031,966,185.9,0.857,0.109090909,540,0.28,0.072422535,10920,,C3,square
4032,0.001782098,4048,258.7,0.79,0.636363636,2085,1.173333333,0.38943662,44100,,C1,square
4033,0.003564196,4048,173.55,0.778,0.427272727,2055,1.173333333,0.257507042,43820,,C3,square
4034,,207,,1,0.081818182,135,0.06,0.063380282,2520,,C1,square
4035,0.001296071,2576,273,0.768,0.427272727,1290,0.746666667,0.254197183,27720,,C2,square
4036,0.022681247,154560,291.85,0.904,27.43636364,91080,44.8,19.2131831,1790880,,C1,square
4037,,4554,,0.934,0.409090909,2775,1.32,0.295985915,53620,,C2,square
4038,0.004374241,9936,227.5,0.887,1.372727273,5745,2.88,0.94321831,114100,,C1,square
4039,0.007047388,20010,243.75,0.764,2.963636364,9975,5.8,1.753971831,214900,,C3,square
4040,,27784,,0.627,1.909090909,11370,8.053333333,0.927253521,275240,,C2,square
4041,0.016767922,57132,130,0.699,4.509090909,26040,16.56,2.441577465,590800,,C4,square
4042,0.021952207,56097,189.8,0.727,6.472727273,26610,16.26,3.645239437,589820,,C3,square
4043,0.005103281,11592,,0.734,1.527272727,5550,3.36,0.868394366,122360,,C3,square
4044,0.003402187,10626,217.75,0.829,1.409090909,5745,3.08,0.904894366,118300,,C3,square
4045,0.043337384,110745,112.45,0.667,7.563636364,48210,32.1,3.908056338,1124060,,C3,square
4046,,2898,,0.976,0.318181818,1845,0.84,0.24056338,34860,,C2,square
4047,,6072,369.2,0.837,1.363636364,3315,1.76,0.88415493,67900,0.742031184,C3,square
4048,0.001539085,4370,397.15,0.874,1.054545455,2490,1.266666667,0.713971831,49840,0.339668178,C2,square
4049,0.00291616,828,378.95,1,0.190909091,540,0.24,0.147887324,10080,0.948307911,C2,circle
4050,0.043499392,37053,229.45,0.364,5.172727273,8805,10.74,1.45856338,307720,,C3,circle
4051,0.00145808,828,469.3,0.722,0.236363636,390,0.24,0.132197183,8680,0.154449791,C1,circle
4052,0.006075334,8625,168.35,0.867,0.881818182,4875,2.5,0.592246479,98000,,C3,square
4053,0.001782098,4554,187.2,0.818,0.518181818,2430,1.32,0.328352113,50400,,C4,square
4054,0.001377076,3128,272.35,0.956,0.518181818,1950,0.906666667,0.383746479,37240,,C4,square
4055,0.002592143,6624,196.3,0.781,0.790909091,3375,1.92,0.4785,71820,,C1,square
4056,0.000891049,1771,236.6,0.922,0.254545455,1065,0.513333333,0.181802817,20720,,C1,square
4057,0.001134062,2576,144.95,0.661,0.227272727,1110,0.746666667,0.116373239,26040,,C3,square
4058,0.007776428,24288,180.05,0.68,2.654545455,10770,7.04,1.398309859,248360,,C2,square
4059,,40733,,0.605,5.290909091,16065,11.80666667,2.479647887,397880,,C1,square
4060,0.043337384,110745,94.9,0.634,6.4,45780,32.1,3.143211268,1101380,,C4,square
4061,,3450,221,0.887,0.463636364,1995,1,0.318570423,39620,,C4,square
4062,0.033616849,19090,328.25,0.578,3.809090909,7200,5.533333333,1.705507042,183400,0.346287417,C4,circle
4063,0.006804374,23184,273,0.565,3.845454545,8550,6.72,1.68306338,220920,,C1,square
4064,,1104,,1,0.163636364,720,0.32,0.126760563,13440,,C4,square
4065,0.001053058,3289,227.5,0.783,0.454545455,1680,0.953333333,0.275704225,35700,,C4,square
4066,,3519,148.85,0.582,0.318181818,1335,1.02,0.143450704,33880,,C4,square
4067,,48070,,0.457,4.545454545,14325,13.93333333,1.60915493,426300,,C3,square
4068,0.003564196,12144,191.1,0.742,1.409090909,5880,3.52,0.809929577,128800,,C1,square
4069,0.001701094,5313,267.15,0.68,0.863636364,2355,1.54,0.454929577,54320,,C4,square
4070,0.000648036,2208,311.35,0.5,0.418181818,720,0.64,0.161971831,20160,0.343758885,C2,square
4071,,2645,,1,0.336363636,1725,0.766666667,0.26056338,32200,,C4,square
4072,,2024,,0.977,0.345454545,1290,0.586666667,0.261450704,24360,,C2,square
4073,,19780,274.95,0.914,3.309090909,11790,5.733333333,2.342929577,230440,,C4,square
4074,0.03418388,135884,117,0.58,9.654545455,51390,39.38666667,4.337746479,1306760,,C3,square
4075,0.001539085,3933,250.9,0.912,0.6,2340,1.14,0.423887324,45780,,C4,square
4076,0.002835156,7245,214.5,0.835,0.945454545,3945,2.1,0.611549296,80920,,C2,square
4077,0.001053058,1794,83.2,0.577,0.090909091,675,0.52,0.040633803,17220,,C3,square
4078,,1771,,1,0.263636364,1155,0.513333333,0.204225352,21560,,C1,square
4079,,4232,247,0.989,0.636363636,2730,1.226666667,0.487535211,51240,,C1,square
4080,0.001053058,2392,406.25,0.817,0.590909091,1275,0.693333333,0.373978873,26460,0.453245555,C3,square
4081,0.00072904,1449,206.05,0.81,0.181818182,765,0.42,0.114084507,15960,,C4,square
4082,0.020494127,81466,241.8,0.826,11.97272727,43860,23.61333333,7.660859155,905240,,C4,square
4083,0.001134062,2254,265.2,0.98,0.363636364,1440,0.653333333,0.276056338,27160,,C2,square
4084,,10971,,0.805,1.372727273,5760,3.18,0.856021127,120540,,C4,square
4085,0.010773593,24472,176.8,0.825,2.627272727,13170,7.093333333,1.679049296,271880,,C3,square
4086,,23000,283.4,0.91,3.963636364,13650,6.666666667,2.794084507,267400,,C4,square
4087,,966,232.05,1,0.136363636,630,0.28,0.105633803,11760,,C4,square
4088,0.002106116,4186,196.3,0.912,0.5,2490,1.213333333,0.353239437,48720,,C3,square
4089,,110538,,0.503,5.854545455,36285,32.04,2.281211268,1011500,,C1,square
4090,,1771,211.25,0.935,0.227272727,1080,0.513333333,0.164612676,20860,,C3,square
4091,0.001053058,2093,171.6,0.648,0.218181818,885,0.606666667,0.109521127,21000,,C2,square
4092,0.001053058,2392,318.5,0.933,0.463636364,1455,0.693333333,0.335091549,28140,0.075976703,C3,square
4093,0.003726205,9522,205.4,0.857,1.190909091,5325,2.76,0.790612676,107660,,C4,square
4094,,122820,,0.519,6.390909091,41565,35.6,2.569415493,1135540,,C3,square
4095,,27600,133.25,0.628,2.236363636,11295,8,1.087943662,273420,,C4,square
4096,0.003078169,4370,276.9,0.989,0.736363636,2820,1.266666667,0.564147887,52920,,C1,square
4097,,35190,,0.766,5.154545455,17580,10.2,3.058605634,378280,,C1,square
4098,,17020,,0.708,2.036363636,7860,4.933333333,1.11684507,176960,,C1,square
4099,,230,,0.7,0.063636364,105,0.066666667,0.034507042,2380,,C4,circle
4100,0.001053058,2392,443.95,0.817,0.645454545,1275,0.693333333,0.4085,26460,0.686025661,C1,square
4101,,13800,274.95,0.87,2.309090909,7830,4,1.556197183,157080,,C1,square
4102,0.00145808,3726,180.7,0.716,0.409090909,1740,1.08,0.226901408,38920,,C2,square
4103,,20608,,0.73,3.736363636,9810,5.973333333,2.112887324,217000,,C3,square
4104,0.002349129,4669,172.9,0.813,0.490909091,2475,1.353333333,0.309169014,51520,,C1,square
4105,0.019846092,67620,132.6,0.797,5.445454545,35130,19.6,3.361992958,739480,,C2,square
4106,0.027298501,186024,614.25,1,69.51818182,121320,53.92,53.85211268,2264640,0.729368364,C2,square
4107,0.009153503,7797,232.05,0.378,1.1,1920,2.26,0.322098592,65380,,C1,circle
4108,0.000567031,805,260,0.943,0.127272727,495,0.233333333,0.092971831,9520,,C3,square
4109,0.001620089,3220,264.55,0.929,0.518181818,1950,0.933333333,0.372908451,37800,,C4,square
4110,,966,,0.786,0.118181818,495,0.28,0.071957746,10500,,C1,square
4111,,7452,369.2,0.932,1.672727273,4530,2.16,1.207661972,87640,0.112448465,C1,square
4112,,4416,,0.839,0.763636364,2415,1.28,0.496309859,49420,,C3,square
4113,0.002106116,5980,195,0.954,0.709090909,3720,1.733333333,0.524028169,71120,,C4,square
4114,0.016443904,65366,235.3,0.67,9.345454545,28560,18.94666667,4.850422535,664440,,C2,square
4115,0.005589307,19044,215.8,0.626,2.5,7770,5.52,1.212323944,188440,,C4,square
4116,,85951,,0.695,9.572727273,38940,24.91333333,5.153767606,886620,,C2,square
4117,,18216,,0.726,1.890909091,8625,5.28,1.06343662,191380,,C3,square
4118,0.000567031,966,309.4,0.976,0.181818182,615,0.28,0.137464789,11620,0.429472064,C3,square
4119,0.001620089,5060,369.2,0.895,1.136363636,2955,1.466666667,0.787852113,58380,0.804619264,C2,square
4120,0.022681247,154560,296.4,0.913,27.85454545,92010,44.8,19.70022535,1799560,0.797998201,C2,square
4121,,5520,,0.896,0.745454545,3225,1.6,0.517408451,63700,,C4,square
4122,0.005346294,18216,261.3,0.78,2.890909091,9270,5.28,1.746760563,197400,,C1,square
4123,0.001539085,4370,379.6,0.816,1.009090909,2325,1.266666667,0.637859155,48300,0.781832318,C4,square
4124,,3381,,0.667,0.418181818,1470,0.98,0.216070423,34300,,C3,square
4125,0.002025111,4600,250.25,0.615,0.7,1845,1.333333333,0.333485915,45220,,C3,square
4126,0.001377076,3519,199.55,0.987,0.427272727,2265,1.02,0.326683099,42560,,C1,square
4127,,1104,,0.792,0.163636364,570,0.32,0.100394366,12040,,C4,square
4128,,13386,,0.794,1.490909091,6930,3.88,0.917014085,146160,,C2,square
4129,,38295,250.9,0.686,5.845454545,17130,11.1,3.106323944,392980,,C3,square
4130,0.007938437,15778,165.1,0.608,1.581818182,6255,4.573333333,0.745014085,154420,,C3,square
4131,,5888,,0.797,0.481818182,3060,1.706666667,0.297471831,64400,,C4,square
4132,,12305,,0.91,1.2,7305,3.566666667,0.845915493,143080,,C4,square
4133,,6601,,0.725,0.836363636,3120,1.913333333,0.46971831,69300,,C3,square
4134,,7820,,0.815,0.936363636,4155,2.266666667,0.591161972,86380,,C3,square
4135,0.001377076,782,210.6,1,0.1,510,0.226666667,0.077464789,9520,,C1,square
4136,0.000810045,2760,287.3,0.792,0.481818182,1425,0.8,0.295605634,30100,,C3,square
4137,,1840,,0.813,0.209090909,975,0.533333333,0.131683099,20300,,C2,square
4138,,17802,195.65,0.647,2.118181818,7515,5.16,1.061626761,178500,,C3,square
4139,0.043256379,110538,85.15,0.516,5.718181818,37230,32.04,2.285661972,1020320,,C3,square
4140,,6440,276.25,0.843,1.081818182,3540,1.866666667,0.706457746,72240,,C2,square
4141,,13248,206.7,0.575,1.663636364,4965,3.84,0.741021127,126980,,C2,square
4142,0.000648036,1840,447.2,1,0.5,1200,0.533333333,0.387323944,22400,0.151336409,C2,square
4143,0.003564196,14168,258.7,0.766,2.227272727,7080,4.106666667,1.321619718,152320,,C2,square
4144,,43953,,0.703,6.218181818,20145,12.74,3.38628169,455560,,C3,square
4145,,29302,252.85,0.628,4.5,12000,8.493333333,2.18915493,290360,,C3,square
4146,0.001053058,2093,193.05,0.857,0.245454545,1170,0.606666667,0.162950704,23660,,C4,square
4147,,828,,1,0.136363636,540,0.24,0.105633803,10080,,C3,square
4148,0.007776428,13248,200.85,0.644,1.618181818,5565,3.84,0.807267606,132580,,C4,square
4149,0.000972053,2208,284.7,1,0.381818182,1440,0.64,0.295774648,26880,,C2,square
4150,,1610,213.85,0.5,0.209090909,525,0.466666667,0.080985915,14700,,C3,square
4151,0.003483192,4945,296.4,1,0.890909091,3225,1.433333333,0.690140845,60200,0.741491658,C4,square
4152,,690,,0.867,0.109090909,390,0.2,0.073267606,7840,,C3,square
4153,,25047,259.35,0.843,3.945454545,13770,7.26,2.576492958,280980,,C1,square
4154,0.003321183,7544,209.95,0.643,0.963636364,3165,2.186666667,0.479985915,75460,,C1,square
4155,0.015471851,57109,263.9,0.617,9.154545455,22980,16.55333333,4.375485915,562100,,C2,square
4156,0.012231673,34730,125.45,0.77,2.645454545,17430,10.06666667,1.577957746,374080,,C3,square
4157,,8648,,0.604,0.909090909,3405,2.506666667,0.425352113,84420,,C4,square
4158,0.036127987,20516,285.35,0.603,3.563636364,8070,5.946666667,1.664619718,200200,,C3,circle
4159,0.005508303,9384,167.05,0.672,0.954545455,4110,2.72,0.496901408,95480,,C2,square
4160,0.006642365,16974,219.05,0.817,2.263636364,9045,4.92,1.432626761,187740,,C3,square
4161,0.003159174,8073,155.35,0.624,0.763636364,3285,2.34,0.369126761,79800,,C3,square
4162,,298908,,0.466,32.48181818,90795,86.64,11.72547887,2666860,,C1,square
4163,,2300,,0.48,0.154545455,720,0.666666667,0.057464789,20720,,C2,square
4164,0.021223167,60260,182.65,0.691,6.690909091,27165,17.46666667,3.581521127,620340,,C3,square
4165,,7360,,0.969,1.345454545,4650,2.133333333,1.009943662,88200,,C2,square
4166,0.003159174,5382,255.45,0.927,0.836363636,3255,1.56,0.600591549,63140,,C4,square
4167,,8901,178.1,0.605,0.963636364,3510,2.58,0.451619718,86940,,C4,square
4168,0.01182665,36938,154.7,0.58,3.481818182,13980,10.70666667,1.564366197,355320,,C4,square
4169,0.001134062,2576,313.3,0.679,0.490909091,1140,0.746666667,0.258211268,26320,0.51226634,C3,square
4170,0.010692588,33396,122.85,0.44,2.490909091,9585,9.68,0.849014085,292740,,C2,square
4171,,101016,,0.343,2.963636364,22620,29.28,0.787450704,826000,,C1,square
4172,0.001620089,3680,256.1,0.863,0.572727273,2070,1.066666667,0.382880282,41720,,C3,square
4173,0.002025111,5750,249.6,0.836,0.872727273,3135,1.666666667,0.565183099,64260,,C2,square
4174,0.001701094,3864,150.8,0.643,0.354545455,1620,1.12,0.176598592,38640,,C1,square
4175,,7659,,0.586,0.690909091,2925,2.22,0.313633803,73920,,C4,square
4176,,35926,324.35,0.836,7.090909091,19590,10.41333333,4.592112676,401520,0.562626465,C4,square
4177,0.008343459,21321,248.95,0.825,3.227272727,11475,6.18,2.0625,236880,,C1,square
4178,0.010773593,21413,137.15,0.559,1.781818182,7800,6.206666667,0.771577465,203140,,C1,square
4179,0.004698258,12006,228.15,0.669,1.663636364,5235,3.48,0.862161972,121940,,C3,square
4180,,37904,,0.793,3.536363636,19605,10.98666667,2.172373239,413700,,C4,square
4181,,3220,,0.979,0.627272727,2055,0.933333333,0.475711268,38780,,C1,square
4182,0.006075334,13800,269.75,0.91,2.263636364,8190,4,1.595704225,160440,,C4,square
4183,,2208,,0.927,0.381818182,1335,0.64,0.274183099,25900,,C4,square
4184,0.001053058,2093,221.65,0.846,0.281818182,1155,0.606666667,0.184690141,23520,,C4,square
4185,0.031834751,144624,221.65,0.653,19.5,61545,41.92,9.863978873,1454740,,C4,square
4186,0.003159174,7176,197.6,0.756,0.863636364,3540,2.08,0.505774648,76720,,C4,square
4187,,1472,233.35,0.969,0.209090909,930,0.426666667,0.156950704,17640,,C3,square
4188,0.000648036,1288,174.2,0.679,0.136363636,570,0.373333333,0.071725352,13160,,C4,square
4189,0.001620089,4600,351,0.78,0.981818182,2340,1.333333333,0.593239437,49840,0.350846068,C2,square
4190,0.008343459,21321,157.95,0.663,2.045454545,9225,6.18,1.050528169,215880,,C3,square
4191,8.10E-05,736,650,1,0.290909091,480,0.213333333,0.225352113,8960,0.169619109,C2,circle
4192,,2415,,0.79,0.318181818,1245,0.7,0.19471831,26320,,C3,square
4193,0.009315512,71415,190.45,0.672,8.272727273,31305,20.7,4.306478873,726880,,C1,square
4194,,13754,180.7,0.96,1.509090909,8610,3.986666667,1.122253521,164080,,C2,square
4195,0.006480356,18400,181.35,0.8,2.027272727,9600,5.333333333,1.256338028,201600,,C3,square
4196,,9499,,0.576,0.563636364,3570,2.753333333,0.251492958,91140,,C1,square
4197,,521640,,0.904,169.0090909,307695,151.2,118.3539718,6047020,,C3,circle
4198,0.006966383,21758,193.05,0.748,2.554545455,10620,6.306666667,1.480197183,231560,,C3,square
4199,0.001053058,2392,237.25,0.808,0.345454545,1260,0.693333333,0.216225352,26320,,C4,square
4200,,8970,,0.779,1.1,4560,2.6,0.663795775,97160,,C4,square
4201,,4232,,1,1.618181818,2760,1.226666667,1.253521127,51520,,C1,circle
4202,,10856,367.9,0.689,2.427272727,4875,3.146666667,1.295514085,111580,0.975513243,C3,circle
4203,0.002025111,4600,269.75,1,0.754545455,3000,1.333333333,0.584507042,56000,,C4,square
4204,0.000648036,1288,185.9,0.732,0.145454545,615,0.373333333,0.082478873,13580,,C2,square
4205,0.001539085,2622,234,0.711,0.372727273,1215,0.76,0.205288732,27300,,C3,square
4206,0.00072904,2277,222.95,0.626,0.309090909,930,0.66,0.149887324,22540,,C1,square
4207,,34362,,0.723,4.563636364,16200,9.96,2.555957746,360360,,C1,square
4208,0.006237343,1771,211.25,1,0.227272727,1155,0.513333333,0.176056338,21560,,C1,square
4209,0.005589307,12696,152.1,0.683,1.172727273,5655,3.68,0.620471831,130060,,C1,square
4210,0.012231673,24311,50.05,0.434,0.736363636,6885,7.046666667,0.24756338,212240,,C1,square
4211,0.00145808,3312,234.65,0.944,0.472727273,2040,0.96,0.345690141,39200,,C1,square
4212,0.003321183,8487,193.7,0.775,1,4290,2.46,0.600352113,91700,,C4,square
4213,0.00218712,5589,224.9,0.951,0.763636364,3465,1.62,0.56256338,66360,,C2,square
4214,0.003726205,7406,230.1,0.994,1.036363636,4800,2.146666667,0.798,89880,,C1,square
4215,0.00145808,2484,319.15,0.88,0.481818182,1425,0.72,0.328450704,28420,0.687338613,C4,square
4216,,24840,193.05,0.831,2.918181818,13455,7.2,1.878528169,276780,,C1,square
4217,,35259,,0.798,2.536363636,18360,10.22,1.567901408,385980,,C4,square
4218,0.009396517,232116,263.9,0.416,37.20909091,62910,67.28,11.99076056,2000040,,C4,square
4219,0.003888214,1104,568.75,1,0.381818182,720,0.32,0.295774648,13440,0.690913257,C1,circle
4220,0.00072904,1656,243.75,0.889,0.245454545,960,0.48,0.169035211,19040,,C2,square
4221,,3680,,0.875,0.790909091,2100,1.066666667,0.536091549,42000,,C2,square
4222,0.000810045,1610,185.9,0.7,0.181818182,735,0.466666667,0.098591549,16660,,C2,square
4223,0.007938437,22540,291.2,0.881,3.990909091,12945,6.533333333,2.72365493,258020,,C2,square
4224,0.001296071,3680,402.35,0.963,0.9,2310,1.066666667,0.671387324,43960,0.664279581,C3,square
4225,0.004131227,7038,295.1,0.817,1.263636364,3750,2.04,0.799739437,77840,0.185338465,C4,square
4226,0.028837586,131008,245.05,0.576,19.54545455,49185,37.97333333,8.721126761,1256500,,C4,square
4227,,3496,,0.868,0.490909091,1980,1.013333333,0.330084507,39760,,C1,square
4228,,2691,,0.462,0.254545455,810,0.78,0.091098592,23940,,C2,square
4229,0.043337384,110745,107.25,0.636,7.209090909,45945,32.1,3.551746479,1102920,,C3,square
4230,,131054,,0.574,18.27272727,49095,37.98666667,8.124929577,1255940,,C1,square
4231,,874,650,1,0.345454545,570,0.253333333,0.267605634,10640,0.988709248,C2,circle
4232,0.001539085,3059,170.95,0.662,0.318181818,1320,0.886666667,0.163169014,30940,,C1,square
4233,,1656,,0.736,0.254545455,795,0.48,0.145126761,17500,,C4,square
4234,0.003321183,6601,138.45,0.861,0.554545455,3705,1.913333333,0.369866197,74760,,C3,square
4235,,5704,212.55,0.79,0.736363636,2940,1.653333333,0.450633803,62160,,C4,square
4236,0.001134062,2576,220.35,0.884,0.345454545,1485,0.746666667,0.23656338,29540,,C3,square
4237,0.002592143,6624,216.45,0.861,0.872727273,3720,1.92,0.582084507,75040,,C3,square
